customer_message,brand_reply,customer_tweet_id,brand_tweet_id,intent
@AppleSupport It’s on new messages also. I updated 2 days ago i believe and messages i received today display the symbols.,"@697439 For messages you receive, it may be because the sender's device isn't updated. Are you sending out the symbols at all or do all of your texts look normal?  Please let us know in DM. https://t.co/GDrqU22YpT",2429303,2429305,device_hardware_issue
"@AppleSupport whenever I try to use the calendar in splitview and change dates, it show a blank screen and then go to Feb1962 and then 2000? https://t.co/XkLUg95SBd",@418620 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,2857292,2857291,device_hardware_issue
@AppleSupport Seriously and honestly ios11 is the worst version ever. My iphone 6 is not working perfect since I updated it.,"@714856 We want to help. Fill us in on what you're experiencing on your iPhone, then we can work together to get your device back to the performance level you expect.",661596,2507320,ios_update_issue
"@AppleSupport No, it's pretty recent, last month or so. Probably about the time I installed iOS 11. I don't recall downloading any new apps since it started playing up

It's a 12.9"" ipad pro and I'm on iOS 11.1.2","@220960 Got it. Thank you for confirming those details. Do you have the Lightning adaptor that came with your Apple Pencil? If so, do you see the same behavior when you plug it into the wall? Reply in DM so we can gather some more information. https://t.co/GDrqU22YpT",447380,447382,ios_update_issue
"Ever since I upgraded to iOS 11, #autocorrect has been capitalizing random nouns. Steve Jobs is turning in his grave, @115858 📲⁉️😤 #FAIL",@567902 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,1905852,1905851,keyboard_autocorrect_issue
"@116333 @AppleSupport so many issues with ios11 The battery drains so fast, apps not responding. Maybe time to switch to @125607","@569796 Are you personally having these issues with your iPhone? If you are, we'd like to help you find a resolution. Let us know in DM. https://t.co/GDrqU22YpT",2053722,2053721,battery_power_issue
@AppleSupport iOS 11 on an iPhone 8.,"@297751 Thanks.  Follow the steps in this article and let us know the result. 

https://t.co/nFvPh99gyj",743407,743406,ios_update_issue
@AppleSupport Just updated to iOS 11 and this happens to my keyboard..What happen here? https://t.co/3fMAUDBD0W,"@157884 We're here for you. May we ask, what issues you're experiencing with the keyboard?",177813,177812,keyboard_autocorrect_issue
@115858 What a monstrous update from apple😰.battery is draining fast and 3d touch is also lagging on my iphone 7.totally disappointed😥,@324923 Let us help you with that. DM us your details here: https://t.co/GDrqU22YpT,238769,862995,battery_power_issue
"@AppleSupport My iPhone 7 just lost 20% of its charge in just over an hour sitting, unused, on a table. How did you even release this disaster? #iOS11 #fail",@738817 We'll be glad to take a closer look at what's going on. Please DM us including which iOS version is installed. https://t.co/GDrqU22YpT,2613347,2613346,purchase_billing_issue
@AppleSupport guys I’ve had this iPad Pro 6 weeks and the screen has bowed out - very disappointing https://t.co/OQshGzz0jx,@353053 Thanks for reaching out to us. Please send us a DM and we can follow up with you there. https://t.co/GDrqU22YpT,983008,983007,device_hardware_issue
"@123379 @115858 Yes, after the update I have to charge it several times a day. Irritating!",@123388 We'd love to help you with this. Which iOS version did you recently install? Was it iOS 11.1?,33361,33407,purchase_billing_issue
@115858  bitch yal gon have to run me a new phone! since i put this bullshit ass ios 11 on my phone. my shit been fucking up!,@555752 Thanks for reaching out to us. We are always happy to help. Tell us more about your issue in DM. We'll help there. https://t.co/GDrqU22YpT,1858676,1858675,ios_update_issue
@115858 @115858 upgraded my 6s and now it’s sucking the life out of my battery - what gives? #notanimprovement,@548779 We want to help with your battery. Look here for a few tips: https://t.co/bivpdfBNJ6  DM us if you're still having trouble. https://t.co/GDrqU22YpT,1828584,1828583,battery_power_issue
@AppleSupport Ios 11.0.3,"@394197 When you say that it is looping, do you mean that the video ends and then restarts or something else?",1165718,1165720,ios_update_issue
@AppleSupport That’s not an autocorrect issue my guy and the update doesn’t have anything to do with anything other then the iPhone X. So do some more research and then tweet me back 👌🏽,"@817246 We want to help and get this resolved for you. Please DM us details on which iOS version you have in Settings &gt; General &gt; About, and we'll look further into this with you there. https://t.co/GDrqU22YpT",2961391,2961393,keyboard_autocorrect_issue
@115858 @AppleSupport HELP! Unable to take or make calls. Seems to be since a recent software update. Tried to uninstall but... #technophobe,@432502 We don't like to hear your calls aren't working! What trouble are you having that you can't make or take calls?,1339774,1339772,ios_update_issue
@AppleSupport @116333 @123857 @119462 Any help for this #iPhoneX screen issue? https://t.co/2hxte8eiIi,"@652413 Congratulations on your new iPhone X! We want it to work flawlessly for you, and we'd like to take a closer look at this issue with you. Let's work together in DM here: https://t.co/GDrqU22YpT",2237307,2237306,device_hardware_issue
@AppleSupport not lying but my battery is fucked up,@613136 We'd love to help with your battery life! Which version of iOS 11 have you updated to? Send us a DM to let us know. https://t.co/GDrqU2kzhr,2073016,2073015,battery_power_issue
"@AppleSupport There is clear, definite battery drain w/ iOS 11.0.2. 8:00 am @ 100%. Haven’t used iPhone 6s much but now @ 11:19 am it’s 67%.",@202284 Let's meet up in DM to discuss a strategy to help you with this. Here's a link: https://t.co/GDrqU22YpT,364075,364074,battery_power_issue
Seriously regretting downloading latest @115858 iOS update. Phone has lost 10% battery in 10 mins when only listening to a podcast #appalling,@542090 We'd be happy to help you maximize your battery life. Can you DM us the exact version of iOS you are running? https://t.co/GDrqU22YpT,1804202,1804201,apple_music_media_issue
my purchased CD isn't in my music library anymore and when I go to purchased items it doesn't show it so I can re-download @AppleSupport HELLLP!!!!,"@637982 That is certainly not the experience that we wanted you to have with your device, and we are going to do everything we can to help you. When you have a free moment, let's check to make sure your purchases are not hidden by using this link: https://t.co/jjLUETEY0J",2286819,2286817,purchase_billing_issue
"The new @115858 ios system has messed up my phone, which is less than two years old. Volume doesn't work, screen won't display, freezes...","@536934 We can help with the iPhone performance. Could you Direct Message us and let us know, what country you're located in? https://t.co/GDrqU22YpT",1787244,1787243,device_hardware_issue
@AppleSupport since doing the new iOS update I’m having problem with speaker quality? Has anyone else reported this,@615006 Let's see what's going on. Is this in any particular application? Reply in DM so we can gather more information. https://t.co/GDrqU22YpT,2079457,2079456,ios_update_issue
@AppleSupport how can I uninstall IOS11 and reinstall IOS10? Thanks.,"@341889 Hi there! We don't have the option to revert back to iOS 10 from iOS 11, but if you're experiencing trouble we can help.",935951,935950,ios_update_issue
"@AppleSupport Hi, yes that’s right - am on iOS11.0.3 and latest WhatsApp version. Already tried uninstalling, rebooting then reinstalling app.",@286526 Sounds good. Let's continue our conversation in DM and we can start troubleshooting. https://t.co/GDrqU22YpT,1353998,1354000,ios_update_issue
@AppleSupport macOS 10.12.6; the keyboard shortcut assigned in System Preferences-&gt;Keyboard-&gt;Shortcuts-&gt;Keyboard-&gt;Move focus to next window,@150581 Thanks for providing that for us. Let's meet in DM to continue. https://t.co/GDrqU22YpT,151433,151432,keyboard_autocorrect_issue
got my screen fixed in august and april by @115858 and just shattered it now ayyyyyy i’m full of good luck woohoo,@609177 We'd be happy to look into service options with you. Tell us what country you're currently in to get started. https://t.co/GDrqU22YpT,2059755,2059754,device_hardware_issue
@115858 can I uninstall iOS 11 cuz this shit is slow as fuck,@568645 We're happy to look into this with you. Please DM us the iOS 11 version installed &amp; additional details about this issue. https://t.co/GDrqU22YpT,1908813,1908812,ios_update_issue
@AppleSupport Same here. Having to charge multiple times/day without any increase in normal usage. https://t.co/YlrCp8Hct6,@321973 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,850034,850033,purchase_billing_issue
@115858 having issue with the keyboard. I️ can’t type I️. https://t.co/aH4S8l27y8,"@402041 Good morning! Meet with us in DM so we can better assist you, with your iOS version and country. See you there! https://t.co/GDrqU22YpT",1989328,1989327,keyboard_autocorrect_issue
Hey uh @115858..why is it that my phone is plugged into my charger but my battery percentage is actually going down???,@173327 We'd be happy to work with you to get to the bottom of this. Are you using the Apple charger that came with the iPhone? DM us: https://t.co/GDrqU22YpT,241461,241460,purchase_billing_issue
@AppleSupport why am I seeing boxes with question signs in them on social media. I’m running the latest iOS 11.1.1. Idk if this is the letter “I” issue or if it’s an emoji issue....,@670646 Let's take a look into this together. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,2312558,2312557,ios_update_issue
"Why does each iOS-Update I do disable my iCloud music, so all of my music on my phone is gone and I have to keep downloading it? @115858",@249941 We'd be happy to look into this. Can you DM us the device model and exact version of iOS you updated to? https://t.co/GDrqU22YpT,2068453,2068452,icloud_issue
"@AppleSupport nah ): 
i dont have Wi-fi ):","@339643 Do you have access to any Wi-Fi networks such as work, school, or public that you could test with?",925537,925534,calls_network_issue
@AppleSupport also it’s got so slow + unresponsive when u tap buttons since I upgraded to this software. Solutions plz? Android maybe??,@561850 We'd like to know more to help. Is it all buttons that are slow to respond or a specific one? DM us and we'll continue. https://t.co/GDrqU22YpT,1882719,1882718,device_hardware_issue
@AppleSupport i got a notification of someone accessing my Apple ID. How that is possible and what should I do now? #apple,@501146 We know how alarming this may be. Where did you receive the notification? Let us know in DM. https://t.co/GDrqU22YpT,1638921,1638920,apple_id_account_issue
@AppleSupport iOS 11.0.3 It’ll drop out &amp; reconnect after a little while. Phone has been restarted but continues to drop Bluetooth connection on calls,@372524 What's your car's make and model? Let us know in DM: https://t.co/GDrqU22YpT,1070195,1070197,ios_update_issue
WHAT THE HECK IS THIS BUG 🤷🏼‍♀️🤷🏻‍♀️ @115858 @AppleSupport #iOS11 https://t.co/xSALFpezjU,@625296 Thank you for contacting us for support. We'd like to lend a hand. Could you tell us which iPhone and iOS version you're using?,2122507,2122505,ios_update_issue
@115858 My iPhone 7 was working fine until that 8 and X and these IOS updates... you are not slick!!!,@599212 DM us using the link below and let us know what issues you're having with your iPhone. We're glad to look into it with you. https://t.co/GDrqU22YpT,2026314,2026313,ios_update_issue
@AppleSupport Fix your ios11. Its been hell for my iphone. Couldn’t use my iphone for 5 hours because it got stuck on apple logo looping.,@777504 Let's look into this performance issue for you. Send us a DM with your exact iOS version to get started. https://t.co/GDrqU22YpT,157753,2784621,ios_update_issue
"@AppleSupport whevetr i turn on accessibility settings like speak screen or zoom feature, the iOS response goes for a toss.  Plz connect me to your accessibilty team",@665537 We are here to help whenever possible. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,2291583,2291582,accessibility_feature_issue
@AppleSupport Request you to build a newer version of iOS wer battery utilisation can be minimised. iOS 11 is failure only for this one cause. Kindly consider this request asap. Plz don’t give a reason to hate iPhone.,"@614009 Battery life is vital. We can help out. Any updates to apps in the App Store? Tell us in a DM, we'll continue there. https://t.co/GDrqU22YpT",2076111,2076110,battery_power_issue
@AppleSupport iphone6s stuck on LTE even with LTE off since iOS update. How can I fix this?,"@627225 Let's figure that one out. That's iOS 11.1, correct? After you turn off LTE, have you restarted to see if that helps? DM us: https://t.co/GDrqU22YpT",2131175,2131173,ios_update_issue
"Unplugged my phone at 7am, now at 20% battery. 
You’d think a new iPhone was out on Friday... @AppleSupport https://t.co/45d33cGb4G",@567894 That is not the experience we'd want you to have. Send us a DM with details of you experienced to proceed. https://t.co/GDrqU22YpT,1905823,1905822,battery_power_issue
Now I remember why I left @115858. Updated software to iOS 11.1.2 now my phone restarts every 2 or 3 minutes. Great new feature,"@245557 We would like to start by making sure your device is running the latest iOS, which is 11.2. Always back up your device first: https://t.co/SvttV2Kc1r
The update is available under Settings &gt; General &gt; Software Update. Let us know if there are any changes.",541210,541209,ios_update_issue
Dear @115858 please fix bugs after releasing iOS 11 above all improve battery life or i will buy @1647,@431144 We want to help. Meet us in DM and we'll work towards a solution together. https://t.co/GDrqU22YpT,1333743,1333742,battery_power_issue
"@AppleSupport iPhone 6s freezes a lot after updating to #ios1103 ! Have to reset, wait for minutes to use iPhone again! Pls fix!",@342366 We know how important it is to have your device working as expected. Let's look into this in DM here: https://t.co/GDrqU22YpT,938104,938103,ios_update_issue
"@115858 #ios1112 is garbage 🗑. Shouldn’t there be a battery meter in the top corner, along with WiFi signal? https://t.co/Yrn6ahNCE5",@761928 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,2714143,2714141,battery_power_issue
@AppleSupport Just wanted to know if it cracks can it be repaired or to purchase a new one .,@402412 We certainly understand. Our Apple TV Support team are best equipped to assist you here: https://t.co/1OxnSOXiWG,1201985,1201987,purchase_billing_issue
"@115858 @AppleSupport Indicates “no internet connection”, but I’ve successfully connected to my home wifi",@524814 We've responded to your DM. Please join us there.,1738817,1738831,calls_network_issue
"degraded performance, draining battery, hanging lockscreen , that’s iOS 11.0.2.  @AppleSupport  you guys need to fix it and fast",@208253 We're happy to look into these issues with you. DM us which device you have and we'll get started. https://t.co/GDrqU22YpT,389734,389733,battery_power_issue
@115858 @AppleSupport can we fix the iOS? My phone has never been so slow and glitchy in its existence! WTF is going on? #ios11isshit,"@499272 We can get to the bottom of this together. To begin, can you tell us the exact iOS 11 version you're using?",1631373,1631372,ios_update_issue
"This EFFING iPhone update! 😡 Battery keeps dying in the middle of my day, when I’m not even using my phone! WHAT THE HELL! @AppleSupport ???","@549830 We can help you with your iPhone's battery. Optimize your settings, and DM us if this persists: https://t.co/bivpdfBNJ6 https://t.co/GDrqU22YpT",1832618,1832617,battery_power_issue
@AppleSupport iOS 11.0.3 has managed to take the ‘mobile’ out of phone #BatteryDrain #iPhone,@371417 We'd like to work together. Have you had a chance to test out the tips and tricks here: https://t.co/bivpdfBNJ6,1064890,1064888,battery_power_issue
@AppleSupport Purchased and downloaded,@702776 Got it. We'd like to gather more information. Send us a DM to continue. https://t.co/GDrqU22YpT,2452911,2452913,purchase_billing_issue
Why does my WiFi keep switching Back on automatically with iOS 11 I do not want this feature! #iphone @AppleSupport,@373382 Hi. We're happy to help. Are you using the Control Center to disable your Wi-FI?,1073897,1073896,ios_update_issue
Thanks @115858 for this #ios11update my battery life is half what it used to be,@219075 Which iPhone model does this occur on? Let us know in a DM. We'd like to know more to help. https://t.co/GDrqU22YpT,438069,438068,battery_power_issue
"iOS update seems to have killed my battery, any ideas why @AppleSupport #ios #apple #iPhone6",@573133 Help is here! Let's meet in a DM and check a few things together. We want your iPhone to be ready when you need it. https://t.co/GDrqU22YpT,1925568,1925565,battery_power_issue
"@AppleSupport Just updated to latest #ios11. Autocorrect always suggests ""minuet"" when I want ""minute"". Trying to push baroque dances on us?",@388594 Here's a useful technique to prevent the Auto-Correction of words. Check out Text Replacements here: https://t.co/U5VKSTl2CD,1141068,1141066,keyboard_autocorrect_issue
@AppleSupport my phone literally only charges to 80 percent and it was on the charger both last night and friday night,@497747 We're here to help. This article may help with this specific issue; https://t.co/uqxquyfdn0 Keep up posted.,1625345,1625344,purchase_billing_issue
@AppleSupport hey it seems this App Store Italian translation on 11.0.2 is wrong. It should be “Aggiornamenti disponibili” #iOS11 https://t.co/CjH2VIBr4N,@217620 Thanks for taking the time to let us know. We've passed along your feedback.,431649,431648,ios_update_issue
Wondering if persistent-red-dot &amp; duplicate-notification issues on @115858 Watch / iOS 11 are fixed by upgrade to WatchOS 4?,@438227 Those are certainly issues we can take a look at together. Which WatchOS version is on the Watch? Settings &gt; General &gt; About.,1367049,1367046,ios_update_issue
"@AppleSupport Iphone6 ios 11.1.1 Touch ID not able to use, camera freezes, phone sometimes freezes on locked screen, camera freezes.","@694699 We'd be glad to take a look at this with you. To do so, and to preserve your privacy, we'd like to have you meet us in DM. Thanks! https://t.co/GDrqU22YpT",2295824,2417419,ios_update_issue
@AppleSupport I’ve done 2 hard resets and update the software. I can’t go anywhere without an extra battery but even that can’t reboot,@641901 We certainly want to help. Send us a DM with some more details and we'll get started from there: https://t.co/GDrqU22YpT,2193337,2193336,battery_power_issue
"@AppleSupport 11.1. Just got the phone Friday. Battery life is terrible. @115725 supposed to be exchanging the phone, but says not until Mid-December",@519561 We can check this out. Send us a DM if you still need any assistance. https://t.co/GDrqU22YpT,1715600,1715602,battery_power_issue
#ios11problems #ios11 #ios1103 @AppleSupport - iPad Pro not connecting to trusted computers. Please Help!,@559097 We're happy to help. Take a look at these steps: https://t.co/ZgVSBro5Gr DM us if the issue remains; we're here for you! https://t.co/GDrqU22YpT,1872296,1872295,ios_update_issue
@AppleSupport this was an accidental purchase but I can’t report it cuz it won’t let me? https://t.co/8XtMDjz65g,@142663 We'd like to guide you in the right direction. Let's have you reach out to our iTunes support.  https://t.co/SDIe7UiyJN,1877892,1877891,purchase_billing_issue
"@AppleSupport On vacation, so I don’t know. A coffee shop down the road gave me issues, but public WiFi is always a toss up.",@143178 Are you able to test your device on a known good connection?,2349323,2349324,calls_network_issue
@AppleSupport just got my 4K Apple TV and can’t believe how much difference the raised white circle makes on the menu button. Can’t believe the original 4G didn’t ship with it! Can I send you my old remote and have you swap it out? Thx.,@808564 Our Apple TV support team will be glad to partner with you on this. They can be reached here: https://t.co/IBIY3vMgPj,2921541,2921540,device_hardware_issue
@AppleSupport why music app is forcing me to subscribe Apple Music https://t.co/QnxUNmWSon,@125885 We can assist you. Please DM us via the following link with your device model and current iOS version. https://t.co/GDrqU22YpT,44559,44558,apple_music_media_issue
This shits weird idk when did I tell them that I worked here? Is it cause I’m connected to WiFi? I want answers @115858 https://t.co/70AahLruV4,"@407765 We're happy to help. In DM, please let us know which iOS version you're using. https://t.co/GDrqU22YpT",1226610,1226609,calls_network_issue
@AppleSupport is it okay to use iPad charger for my iPhone 7. Will it spoil the battery ?,@323545 Great question. You can use your iPad charger with your iPhone without any concern about damaging the battery. Take a look at this article for more info: https://t.co/AfYCHTdmCs,2299835,2299834,purchase_billing_issue
"Does anyone have problems with their music on their iPhone??! I pay 4.99 a month for Apple Music and it keeps skipping, playing too fast or the app keeps failing along with all other music apps #Apple @AppleSupport",@707857 Let us help you enjoy your music as expected. Can you tell us the iOS version you are currently using please?,2476255,2476253,apple_music_media_issue
@AppleSupport it’s ios11.1 duh,@284502 Try these tips for battery life and let us know in DM if you still have an issue: https://t.co/TpjqFpkUpb https://t.co/GDrqU2kzhr,1570323,1570325,ios_update_issue
"@115858 updated iOS on iPhone 7 to 11.0.3 - slower, longer to charge, non-responsive applications. #badcode #testyourcode",@555850 We'd like to take a look at all these issues with you. DM us and let us know which apps aren't responding. We'll start there. https://t.co/GDrqU22YpT,1859036,1859035,purchase_billing_issue
@AppleSupport why does my 7 plus take so long to charge,@514881 We'd be happy to help. Send us a DM with a few more details and we can start there. https://t.co/GDrqU22YpT,1697421,1697419,purchase_billing_issue
Literally wasn’t on my phone for 10mins and lost 3% @115858 #ios11 #sucksballs  👀🧠🗣,@633002 Battery life is important. Which iOS version are you using and iPhone model do you have? We want to help with this.,2154572,2154571,ios_update_issue
Hey @AppleSupport ... this iPhone X is the worst IPhone I have had. Bug after bug after bug. I have had 2 iOS updates since having the phone that wants to continuously us my iCloud account to call someone. This most likely will be the last Apple product I buy.,@717303 That's definitely not the experience we want you to have. Let's work together to figure out what's happening. Meet up with us via DM and we'll get to work. https://t.co/GDrqU22YpT,2518147,2518146,icloud_issue
@AppleSupport My phone is 6s plus 128 gb . i live after iOS 11.1. menu passes are incredibly slowly,@292646 Thanks for keeping us updated. Could you let us know more details via a DM? We’ll keep moving forward from there. https://t.co/GDrqU22YpT,721229,721231,ios_update_issue
"@AppleSupport Please let us downgrade to Ios 10 again, updated to 11.1.2 on my iPad mini 4 and having issues","@770791 Thanks for reaching out to us for support. When you have a free moment, please tell us the issues that you are experiencing with your iPad mini 4.",2753676,2753674,ios_update_issue
that box &amp; question mark shit getting annoying everytime typing the letter after “h”@AppleSupport @115858 please fix the letter I️,@499490 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,1632315,1632314,keyboard_autocorrect_issue
"This IOS 11.0.2 update is trash. @AppleSupport @115858 get it together! Phone has been freezing all day, apps tripping. I’m livid. https://t.co/RhSUtLZu6l",@162152 We're here for you. Is this happening with all apps or specific apps? Have you restarted your phone since updating?,196148,196147,ios_update_issue
@AppleSupport a lot of new features in iOS 11 are great however it’s absolutely killed my IOS battery. Wasn’t bad before but it’s awful now,@402415 We'd like to see how we can help. Have you updated to iOS 11.0.3 already? When did you update?,1201997,1201996,battery_power_issue
@115858 @applesupport iOS 11 on my 6s is painfully slow. Please fix!,@173395 We're here to help you. DM us the exact version of iOS you're running under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,1933102,1933101,ios_update_issue
"@115858 I don’t like this new iOS 11 update. I want to switch back to last one, please.",@164948 What issues are you having with the latest update? Let us know in DM. https://t.co/GDrqU22YpT,633961,633960,ios_update_issue
Is there anyway to stop getting the iCloud backup message on my phone 📱 I don't want to update my iCloud 😩@AppleSupport,"@682682 Thanks for reaching out to us. We'll do everything we can to assist. So that we understand clearly, what's the exact iCloud message you're seeing?",2364577,2364575,icloud_issue
@115858 please stop doing updates when it does nothing but lower your battery and cause other problems . My phone keeps resetting and I know it’s because of this update,"@247975 Let's help get that behavior resolved. If your device is unexpectedly shutting down, check out: https://t.co/osZOKKTalm",549606,549605,battery_power_issue
"@AppleSupport A lot of bugs still there in 11.0.3. Apps crashing, hanging, speaker phone not working, battery draining. Using iphone7 128 GB",@574505 We'd like to look into this with you. Send us a DM by clicking on the link below. We'll go from there. https://t.co/GDrqU22YpT,1930645,1930644,battery_power_issue
@115858 ‘s most recent attack on my phone? No more WiFi or Bluetooth :) ! Thanks guys i literally already bought my new phone u don’t have to keep playing these games you won already pls let me use grindr again,"@636506 We are here to help. Please DM us with your current iOS version, and we will continue from there. https://t.co/GDrqU22YpT",2169793,2169792,calls_network_issue
"@115858 Señores Apple la versión iOS 11 viene con muchos problemas, se des configura el teléfono, se cierra las ventanas, se calienta la batería",@437415 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,1363212,1363210,ios_update_issue
Had to update to iOS11 for a work app I barely use and now my phone is completely fkin useless. Thanks @115858!!!!!!!,@316272 We'll be glad to help get that working again for you. Which iPhone do you have &amp; have you updated to iOS 11.0.1 yet?,823990,823988,ios_update_issue
"#IOS11.0.2: Upgraded and found the phone lagging in all areas. Should not have upgraded. @115858, when r u fixing this?",@200720 We'd like to help. What iOS device are you currently using?,356798,356797,ios_update_issue
Open Calculator on your iOS 11 device and try to quickly calculate 1 + 2 + 3. You'll end up with 23 instead of 6. iOS 👌👌👌,@368955 We'd like to look into this. Send us a DM to continue. https://t.co/GDrqU22YpT,1053639,1053637,ios_update_issue
Hey @AppleSupport plzzzzzz help me fix my IPhone 6! New update is killing my battery and lagging my phones performance. What is happening???,@197979 We'd like to help. Are you experiencing this issue on the latest version of iOS 11.0.2?,344628,344626,battery_power_issue
@AppleSupport Update : I was late for work bc no snooze. My shift is over it’s still counting lmfao... iOS 11.0.1 https://t.co/lYMsJ1AGaN,@496078 We'd like to help. A great place to start is by updating to iOS 11.1. Let's start there: https://t.co/80YRnjDFDk,1617903,1617905,ios_update_issue
gotta love it when apple music just stops and you have to remake a new account with a new card.. i swear if i get charged 2 times smh @115858,@712365 We'd like to help. Go ahead and DM us some more details about this and we can work together. https://t.co/GDrqU22YpT,2496107,2496106,apple_music_media_issue
@AppleSupport my iPad Pro touch screen stopped working not had it 12 months but no receipt - I'm screwed aren't I,@252072 We know how important your iPad can be. Shoot us a DM of what country or region you're in and let's take a further look. https://t.co/GDrqU22YpT,563965,563964,device_hardware_issue
Is anyone else having this issue?? Every time I try and use “I” it wants to auto correct to whatever tf this is. @AppleSupport https://t.co/FSxY968QXy,"@261755 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",2295677,2295676,keyboard_autocorrect_issue
@AppleSupport I need support with a purchased I didn't mean to make.,"@522074 We'll be happy to help. If it was in the last 90 days, you can report it here: https://t.co/hHn5H4NEsj",2150232,2150230,purchase_billing_issue
My phone has been straight Trash and constantly freezing/apps crashing since this update WTF @115858,@224804 Help is here! Shoot us a DM and we'll be glad to address your concerns and get your iPhone responding fluidly again. Tap here to meet us there: https://t.co/GDrqU22YpT,462043,462042,app_issue
@AppleSupport Then there is no use of #Siri if my phone already 100% charged so why i need to plug in agian just to use #Siri,"@486441 You can press down the Home button to use Siri. The iPhone 6 doesn't have ""Hey Siri"" available without it being plugged in.",1579808,1579810,purchase_billing_issue
"dear @applesupport your #ios11 is making me go through soft reset every 30 minutes. kindly, wtf?",@307257 We’d love to help. We've received your DM; look for our reply there.,784707,784705,ios_update_issue
@AppleSupport Feature to use buttons as volume was turned off after update so I think that may have been culprit,@172554 Excellent find. Feel free to reach out if you need help in the future. We'll be here for you.,237512,237510,device_hardware_issue
"@AppleSupport , my iPhone 7 battery suddenly turns off even when there is more than 25% charge and it discharges very soon. Is there a way to diagnose my battery life?",@777925 We've received your DM. Look forward to our response from there. https://t.co/GDrqU22YpT,2786368,2786367,purchase_billing_issue
@AppleSupport Hi. I was advised by my network provider to contact you about my phone sending me ‘message failed to send’ when text messages are being sent and received by myself and the recipient.,@248335 Thanks for reaching out. We're happy to help. Could you tell us which iPhone and version of iOS you're using? Could you verify if you're sending SMS text messages or iMessages?,550851,550849,calls_network_issue
@AppleSupport Hello. My iPhones are basically usable thanks to iOS 11.0.2. Is there a fix coming?,@619232 What exactly is going on with your devices? We'd love to work with you to figure out a solution. Send us a DM. https://t.co/GDrqU22YpT,2096022,2096021,ios_update_issue
"iOS 11 on an iPhone 6 is a disaster. Press the camera button, picture is taken 5 seconds later. Wtf @115858.",@390590 We want to help you capture your photos. Let us know what version of iOS 11 you're currently using.,1149873,1149871,ios_update_issue
@342387 @115858 Since I’ve updated my 6 my battery doesn’t last hardly at all it will be 100% at 6 in the morning and be at 30% by noon without touching it,@342386 Let's have a look at this together. Please DM us. https://t.co/GDrqU22YpT,938158,938157,battery_power_issue
"@AppleSupport ma girl sent me some videos on snap &amp; she be like ""no screenshots"" but she aint say ""no screen records"" &amp; when i started it my shit blew up",@190082 We want to help. DM us and let us know more about what is happening with your device. https://t.co/GDrqU22YpT,310253,310255,device_hardware_issue
"Hi @AppleSupport After 1.5 hrs of normal use (WiFi, not data), my phone battery has decreased from 100% to 64%. That’s despite having done all the things that supposedly save your battery. It’s been happening too often after downloading the new iOS. Any fixes I’ve missed?","@543886 Let's take a look at this together. We recently released iOS 11.0.3, have you updated to that? Let us know in DM. https://t.co/GDrqU22YpT",1810363,1810362,battery_power_issue
@AppleSupport My MacPro is burning up while in sleep mode. Reliably returning to a computer thats been overheating for hours. Who pays when something burns out on a super expensive machine due to a glitch?! #Apple #MacPro,@121027 This is not an expected nor does it sound normal. We can understand your view on this and would like to take a closer look. Can you let us know where this heat seems originate on the Mac? Send us a DM. https://t.co/GDrqU22YpT,23080,23078,device_hardware_issue
Thanks to the newest iOS update my FaceTime freezes constantly and I have to shut off my phone in order to hang up or get the screen unfrozen for example @115858 https://t.co/BEEMjSZkbe,"@784969 We definitely want to keep you in contact with your loved ones.  So that we can take a deeper look, feel free to DM us what model device we're working with today and we'll go from there. https://t.co/GDrqU22YpT",2815641,2815640,ios_update_issue
@AppleSupport Why isn't apple pay working with iOS 11.2?,"@250050 Hello there. If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",556955,556953,ios_update_issue
@AppleSupport my phone keeps having a black loading screen every 2 minutes after the new ios update and i've restarted and all.. when will this be resolved?,@244617 Thanks for reaching out. We'll do everything that we can to assist you with this. Click here to join us in DM and we'll continue there: https://t.co/GDrqU22YpT,537619,537618,ios_update_issue
@AppleSupport ios11 is terrible. Apps get overwhelmed when running multiple. When in locked mode the song isnt displayed. WTF is going on?,"@575924 Let's look into this together. To start, DM us which iPhone model and version of iOS 11 you're using and we'll continue there. https://t.co/GDrqU22YpT",1935888,1935887,ios_update_issue
#iOS11 made the alarm clock quieter. Volume all the way up yet the alarm is about 50% quieter almost slept in. @AppleSupport,@446699 Let's get this sorted out.  How are you adjusting the volume? Are you doing it from Settings or Control Center?,1405264,1405262,ios_update_issue
